Code,Area,Year,Fuel,Sector,Measurement,Value
E09000001,City of London,2006,Manufactured fuels,Total,Ktoe ,0
E09000008,Croydon,2006,Manufactured fuels,Total,Ktoe ,0.402102
E09000009,Ealing,2006,Manufactured fuels,Total,Ktoe ,0.430208107
E09000010,Enfield,2006,Manufactured fuels,Total,Ktoe ,0.339649107
E09000011,Greenwich,2006,Manufactured fuels,Total,Ktoe ,0.216520829
E09000012,Hackney,2006,Manufactured fuels,Total,Ktoe ,0.192602672
E09000013,Hammersmith and Fulham,2006,Manufactured fuels,Total,Ktoe ,0.104238935
E09000014,Haringey,2006,Manufactured fuels,Total,Ktoe ,0.416268106
E09000015,Harrow,2006,Manufactured fuels,Total,Ktoe ,0.163983426
E09000016,Havering,2006,Manufactured fuels,Total,Ktoe ,0.664122655
E09000017,Hillingdon,2006,Manufactured fuels,Total,Ktoe ,0.481979533
E09000018,Hounslow,2006,Manufactured fuels,Total,Ktoe ,0.346079416
E09000019,Islington,2006,Manufactured fuels,Total,Ktoe ,0.128170738
E09000020,Kensington and Chelsea,2006,Manufactured fuels,Total,Ktoe ,0.12107428
E09000021,Kingston upon Thames,2006,Manufactured fuels,Total,Ktoe ,0.196727323
E09000022,Lambeth,2006,Manufactured fuels,Total,Ktoe ,0.155752098
E09000023,Lewisham,2006,Manufactured fuels,Total,Ktoe ,0.214591638
E09000024,Merton,2006,Manufactured fuels,Total,Ktoe ,0.229731782
E09000025,Newham,2006,Manufactured fuels,Total,Ktoe ,0.222181236
E09000026,Redbridge,2006,Manufactured fuels,Total,Ktoe ,0.215068186
E09000027,Richmond upon Thames,2006,Manufactured fuels,Total,Ktoe ,0.229102141
E09000028,Southwark,2006,Manufactured fuels,Total,Ktoe ,0.206248913
E09000029,Sutton,2006,Manufactured fuels,Total,Ktoe ,0.527455273
E09000030,Tower Hamlets,2006,Manufactured fuels,Total,Ktoe ,0.207054834
E09000031,Waltham Forest,2006,Manufactured fuels,Total,Ktoe ,0.234837966
E09000032,Wandsworth,2006,Manufactured fuels,Total,Ktoe ,0.117182582
E09000033,Westminster,2006,Manufactured fuels,Total,Ktoe ,0.348643538
E09000002,Barking and Dagenham,2007,Manufactured fuels,Total,Ktoe ,0.723123412
E09000003,Barnet,2007,Manufactured fuels,Total,Ktoe ,0.204770401
E09000004,Bexley,2007,Manufactured fuels,Total,Ktoe ,0.301293118
E09000005,Brent,2007,Manufactured fuels,Total,Ktoe ,0.185431128
E09000006,Bromley,2007,Manufactured fuels,Total,Ktoe ,0.369630302
E09000007,Camden,2007,Manufactured fuels,Total,Ktoe ,0.12047997
E09000001,City of London,2007,Manufactured fuels,Total,Ktoe ,0
E09000008,Croydon,2007,Manufactured fuels,Total,Ktoe ,0.369358669
E09000009,Ealing,2007,Manufactured fuels,Total,Ktoe ,0.393677855
E09000010,Enfield,2007,Manufactured fuels,Total,Ktoe ,0.304034353
E09000011,Greenwich,2007,Manufactured fuels,Total,Ktoe ,0.198582337
E09000012,Hackney,2007,Manufactured fuels,Total,Ktoe ,0.18011354
E09000013,Hammersmith and Fulham,2007,Manufactured fuels,Total,Ktoe ,0.088194491
E09000014,Haringey,2007,Manufactured fuels,Total,Ktoe ,0.315471295
E09000015,Harrow,2007,Manufactured fuels,Total,Ktoe ,0.145900847
E09000016,Havering,2007,Manufactured fuels,Total,Ktoe ,0.614828404
E09000017,Hillingdon,2007,Manufactured fuels,Total,Ktoe ,0.422724122
E09000018,Hounslow,2007,Manufactured fuels,Total,Ktoe ,0.324092732
E09000019,Islington,2007,Manufactured fuels,Total,Ktoe ,0.1180703
E09000020,Kensington and Chelsea,2007,Manufactured fuels,Total,Ktoe ,0.111603708
E09000021,Kingston upon Thames,2007,Manufactured fuels,Total,Ktoe ,0.182633169
E09000022,Lambeth,2007,Manufactured fuels,Total,Ktoe ,0.144023455
E09000023,Lewisham,2007,Manufactured fuels,Total,Ktoe ,0.198432185
E09000024,Merton,2007,Manufactured fuels,Total,Ktoe ,0.195632167
E09000025,Newham,2007,Manufactured fuels,Total,Ktoe ,0.204224485
E09000026,Redbridge,2007,Manufactured fuels,Total,Ktoe ,0.198209748
E09000027,Richmond upon Thames,2007,Manufactured fuels,Total,Ktoe ,0.21185
E09000028,Southwark,2007,Manufactured fuels,Total,Ktoe ,0.174433699
E09000029,Sutton,2007,Manufactured fuels,Total,Ktoe ,0.429249166
E09000030,Tower Hamlets,2007,Manufactured fuels,Total,Ktoe ,0.190815571
E09000031,Waltham Forest,2007,Manufactured fuels,Total,Ktoe ,0.21695125
E09000032,Wandsworth,2007,Manufactured fuels,Total,Ktoe ,0.10835835
E09000033,Westminster,2007,Manufactured fuels,Total,Ktoe ,0.281621694
E09000002,Barking and Dagenham,2008,Manufactured fuels,Total,Ktoe ,1.423107983
E09000003,Barnet,2008,Manufactured fuels,Total,Ktoe ,0.246582937
E09000004,Bexley,2008,Manufactured fuels,Total,Ktoe ,0.328102458
E09000005,Brent,2008,Manufactured fuels,Total,Ktoe ,0.139508525
E09000006,Bromley,2008,Manufactured fuels,Total,Ktoe ,0.429737664
E09000007,Camden,2008,Manufactured fuels,Total,Ktoe ,0.125677869
E09000001,City of London,2008,Manufactured fuels,Total,Ktoe ,0
E09000008,Croydon,2008,Manufactured fuels,Total,Ktoe ,0.462736174
E09000009,Ealing,2008,Manufactured fuels,Total,Ktoe ,0.474213033
E09000010,Enfield,2008,Manufactured fuels,Total,Ktoe ,0.371369916
E09000011,Greenwich,2008,Manufactured fuels,Total,Ktoe ,0.274749565
E09000012,Hackney,2008,Manufactured fuels,Total,Ktoe ,0.249177288
E09000013,Hammersmith and Fulham,2008,Manufactured fuels,Total,Ktoe ,0.057625583
E09000014,Haringey,2008,Manufactured fuels,Total,Ktoe ,0.451561081
E09000015,Harrow,2008,Manufactured fuels,Total,Ktoe ,0.204379527
E09000016,Havering,2008,Manufactured fuels,Total,Ktoe ,0.782229394
E09000017,Hillingdon,2008,Manufactured fuels,Total,Ktoe ,0.405553905
E09000018,Hounslow,2008,Manufactured fuels,Total,Ktoe ,0.452846293
E09000019,Islington,2008,Manufactured fuels,Total,Ktoe ,0.15082202
E09000020,Kensington and Chelsea,2008,Manufactured fuels,Total,Ktoe ,0.139090128
E09000021,Kingston upon Thames,2008,Manufactured fuels,Total,Ktoe ,0.228752336
E09000022,Lambeth,2008,Manufactured fuels,Total,Ktoe ,0.173469076
E09000023,Lewisham,2008,Manufactured fuels,Total,Ktoe ,0.239001681
E09000024,Merton,2008,Manufactured fuels,Total,Ktoe ,0.140268718
E09000025,Newham,2008,Manufactured fuels,Total,Ktoe ,0.623282338
E09000026,Redbridge,2008,Manufactured fuels,Total,Ktoe ,0.23705595
E09000027,Richmond upon Thames,2008,Manufactured fuels,Total,Ktoe ,0.25516277
E09000028,Southwark,2008,Manufactured fuels,Total,Ktoe ,0.223555988
E09000029,Sutton,2008,Manufactured fuels,Total,Ktoe ,0.578077865
E09000030,Tower Hamlets,2008,Manufactured fuels,Total,Ktoe ,0.265899121
E09000031,Waltham Forest,2008,Manufactured fuels,Total,Ktoe ,0.260105155
E09000032,Wandsworth,2008,Manufactured fuels,Total,Ktoe ,0.130512235
E09000033,Westminster,2008,Manufactured fuels,Total,Ktoe ,0.313215235
E09000002,Barking and Dagenham,2009,Manufactured fuels,Total,Ktoe ,1.516316888
E09000003,Barnet,2009,Manufactured fuels,Total,Ktoe ,0.174773265
E09000004,Bexley,2009,Manufactured fuels,Total,Ktoe ,0.213615914
E09000005,Brent,2009,Manufactured fuels,Total,Ktoe ,0.09430255
E09000006,Bromley,2009,Manufactured fuels,Total,Ktoe ,0.288621973
E09000007,Camden,2009,Manufactured fuels,Total,Ktoe ,0.084953544
E09000001,City of London,2009,Manufactured fuels,Total,Ktoe ,0
E09000008,Croydon,2009,Manufactured fuels,Total,Ktoe ,0.316917777
E09000009,Ealing,2009,Manufactured fuels,Total,Ktoe ,0.313629127
E09000010,Enfield,2009,Manufactured fuels,Total,Ktoe ,0.282607492
E09000011,Greenwich,2009,Manufactured fuels,Total,Ktoe ,0.187685248
E09000012,Hackney,2009,Manufactured fuels,Total,Ktoe ,0.16230772
E09000013,Hammersmith and Fulham,2009,Manufactured fuels,Total,Ktoe ,0.038952741
E09000014,Haringey,2009,Manufactured fuels,Total,Ktoe ,0.564195641
E09000015,Harrow,2009,Manufactured fuels,Total,Ktoe ,0.158681119
E09000016,Havering,2009,Manufactured fuels,Total,Ktoe ,0.53051865
E09000017,Hillingdon,2009,Manufactured fuels,Total,Ktoe ,0.266835101
E09000018,Hounslow,2009,Manufactured fuels,Total,Ktoe ,0.294534299
E09000019,Islington,2009,Manufactured fuels,Total,Ktoe ,0.098546264
E09000020,Kensington and Chelsea,2009,Manufactured fuels,Total,Ktoe ,0.091977457
E09000021,Kingston upon Thames,2009,Manufactured fuels,Total,Ktoe ,0.153266517
E09000022,Lambeth,2009,Manufactured fuels,Total,Ktoe ,0.117258614
E09000023,Lewisham,2009,Manufactured fuels,Total,Ktoe ,0.161556206
E09000024,Merton,2009,Manufactured fuels,Total,Ktoe ,0.094022064
E09000025,Newham,2009,Manufactured fuels,Total,Ktoe ,0.349824214
E09000026,Redbridge,2009,Manufactured fuels,Total,Ktoe ,0.159560208
E09000027,Richmond upon Thames,2009,Manufactured fuels,Total,Ktoe ,0.172480498
E09000028,Southwark,2009,Manufactured fuels,Total,Ktoe ,0.206968039
E09000029,Sutton,2009,Manufactured fuels,Total,Ktoe ,0.609254193
E09000030,Tower Hamlets,2009,Manufactured fuels,Total,Ktoe ,0.180341953
E09000031,Waltham Forest,2009,Manufactured fuels,Total,Ktoe ,0.175821366
E09000032,Wandsworth,2009,Manufactured fuels,Total,Ktoe ,0.088221394
E09000033,Westminster,2009,Manufactured fuels,Total,Ktoe ,0.324221232
E09000002,Barking and Dagenham,2010,Manufactured fuels,Total,Ktoe ,1.169890972
E09000003,Barnet,2010,Manufactured fuels,Total,Ktoe ,0.18972253
E09000004,Bexley,2010,Manufactured fuels,Total,Ktoe ,0.222353366
E09000005,Brent,2010,Manufactured fuels,Total,Ktoe ,0.105851771
E09000006,Bromley,2010,Manufactured fuels,Total,Ktoe ,0.32356775
E09000007,Camden,2010,Manufactured fuels,Total,Ktoe ,0.095357792
E09000001,City of London,2010,Manufactured fuels,Total,Ktoe ,0
E09000008,Croydon,2010,Manufactured fuels,Total,Ktoe ,0.348051033
E09000009,Ealing,2010,Manufactured fuels,Total,Ktoe ,0.338707619
E09000010,Enfield,2010,Manufactured fuels,Total,Ktoe ,0.291134041
E09000011,Greenwich,2010,Manufactured fuels,Total,Ktoe ,0.199730361
E09000012,Hackney,2010,Manufactured fuels,Total,Ktoe ,0.169117479
E09000013,Hammersmith and Fulham,2010,Manufactured fuels,Total,Ktoe ,0.043723278
E09000014,Haringey,2010,Manufactured fuels,Total,Ktoe ,0.426726421
E09000015,Harrow,2010,Manufactured fuels,Total,Ktoe ,0.155053483
E09000016,Havering,2010,Manufactured fuels,Total,Ktoe ,0.577136736
E09000017,Hillingdon,2010,Manufactured fuels,Total,Ktoe ,0.293470053
E09000018,Hounslow,2010,Manufactured fuels,Total,Ktoe ,0.305921789
E09000019,Islington,2010,Manufactured fuels,Total,Ktoe ,0.103355186
E09000020,Kensington and Chelsea,2010,Manufactured fuels,Total,Ktoe ,0.098885909
E09000021,Kingston upon Thames,2010,Manufactured fuels,Total,Ktoe ,0.169133036
E09000022,Lambeth,2010,Manufactured fuels,Total,Ktoe ,0.13161926
E09000023,Lewisham,2010,Manufactured fuels,Total,Ktoe ,0.181341972
E09000024,Merton,2010,Manufactured fuels,Total,Ktoe ,0.105273354
E09000025,Newham,2010,Manufactured fuels,Total,Ktoe ,0.368945084
E09000026,Redbridge,2010,Manufactured fuels,Total,Ktoe ,0.177649519
E09000027,Richmond upon Thames,2010,Manufactured fuels,Total,Ktoe ,0.193604161
E09000028,Southwark,2010,Manufactured fuels,Total,Ktoe ,0.186865455
E09000029,Sutton,2010,Manufactured fuels,Total,Ktoe ,0.509579254
E09000030,Tower Hamlets,2010,Manufactured fuels,Total,Ktoe ,0.18000116
E09000031,Waltham Forest,2010,Manufactured fuels,Total,Ktoe ,0.197354185
E09000032,Wandsworth,2010,Manufactured fuels,Total,Ktoe ,0.099025856
E09000033,Westminster,2010,Manufactured fuels,Total,Ktoe ,0.273292279
E09000002,Barking and Dagenham,2011,Manufactured fuels,Total,Ktoe ,0.826570452
E09000003,Barnet,2011,Manufactured fuels,Total,Ktoe ,0.171197066
E09000004,Bexley,2011,Manufactured fuels,Total,Ktoe ,0.166949257
E09000005,Brent,2011,Manufactured fuels,Total,Ktoe ,0.09718956
E09000006,Bromley,2011,Manufactured fuels,Total,Ktoe ,0.297650589
E09000007,Camden,2011,Manufactured fuels,Total,Ktoe ,0.08755434
E09000001,City of London,2011,Manufactured fuels,Total,Ktoe ,0
E09000008,Croydon,2011,Manufactured fuels,Total,Ktoe ,0.317545695
E09000009,Ealing,2011,Manufactured fuels,Total,Ktoe ,0.283268618
E09000010,Enfield,2011,Manufactured fuels,Total,Ktoe ,0.255494988
E09000011,Greenwich,2011,Manufactured fuels,Total,Ktoe ,0.175292931
E09000012,Hackney,2011,Manufactured fuels,Total,Ktoe ,0.127371888
E09000013,Hammersmith and Fulham,2011,Manufactured fuels,Total,Ktoe ,0.040145253
E09000014,Haringey,2011,Manufactured fuels,Total,Ktoe ,0.29581161
E09000015,Harrow,2011,Manufactured fuels,Total,Ktoe ,0.127719633
E09000016,Havering,2011,Manufactured fuels,Total,Ktoe ,0.50231459
E09000017,Hillingdon,2011,Manufactured fuels,Total,Ktoe ,0.261410032
E09000018,Hounslow,2011,Manufactured fuels,Total,Ktoe ,0.228175585
E09000019,Islington,2011,Manufactured fuels,Total,Ktoe ,0.079393873
E09000020,Kensington and Chelsea,2011,Manufactured fuels,Total,Ktoe ,0.081491694
E09000021,Kingston upon Thames,2011,Manufactured fuels,Total,Ktoe ,0.149090942
E09000022,Lambeth,2011,Manufactured fuels,Total,Ktoe ,0.120848408
E09000023,Lewisham,2011,Manufactured fuels,Total,Ktoe ,0.166502141
E09000024,Merton,2011,Manufactured fuels,Total,Ktoe ,0.096843206
E09000025,Newham,2011,Manufactured fuels,Total,Ktoe ,0.355378619
E09000026,Redbridge,2011,Manufactured fuels,Total,Ktoe ,0.160011173
E09000027,Richmond upon Thames,2011,Manufactured fuels,Total,Ktoe ,0.177760874
E09000028,Southwark,2011,Manufactured fuels,Total,Ktoe ,0.150759586
E09000029,Sutton,2011,Manufactured fuels,Total,Ktoe ,0.386883429
E09000030,Tower Hamlets,2011,Manufactured fuels,Total,Ktoe ,0.128163734
E09000031,Waltham Forest,2011,Manufactured fuels,Total,Ktoe ,0.18120402
E09000032,Wandsworth,2011,Manufactured fuels,Total,Ktoe ,0.090922233
E09000033,Westminster,2011,Manufactured fuels,Total,Ktoe ,0.209115048
E09000002,Barking and Dagenham,2012,Manufactured fuels,Total,Ktoe ,1.124283695
E09000003,Barnet,2012,Manufactured fuels,Total,Ktoe ,0.177305352
E09000004,Bexley,2012,Manufactured fuels,Total,Ktoe ,0.181893409
E09000005,Brent,2012,Manufactured fuels,Total,Ktoe ,0.09860081
E09000006,Bromley,2012,Manufactured fuels,Total,Ktoe ,0.30264249
E09000007,Camden,2012,Manufactured fuels,Total,Ktoe ,0.088825681
E09000001,City of London,2012,Manufactured fuels,Total,Ktoe ,0
E09000008,Croydon,2012,Manufactured fuels,Total,Ktoe ,0.325875659
E09000009,Ealing,2012,Manufactured fuels,Total,Ktoe ,0.296725048
E09000010,Enfield,2012,Manufactured fuels,Total,Ktoe ,0.273647777
E09000011,Greenwich,2012,Manufactured fuels,Total,Ktoe ,0.183266784
E09000012,Hackney,2012,Manufactured fuels,Total,Ktoe ,0.138611366
E09000013,Hammersmith and Fulham,2012,Manufactured fuels,Total,Ktoe ,0.040728186
E09000014,Haringey,2012,Manufactured fuels,Total,Ktoe ,0.41602386
E09000015,Harrow,2012,Manufactured fuels,Total,Ktoe ,0.142389393
E09000016,Havering,2012,Manufactured fuels,Total,Ktoe ,0.521563532
E09000017,Hillingdon,2012,Manufactured fuels,Total,Ktoe ,0.268233399
E09000018,Hounslow,2012,Manufactured fuels,Total,Ktoe ,0.249225426
E09000019,Islington,2012,Manufactured fuels,Total,Ktoe ,0.085763365
E09000020,Kensington and Chelsea,2012,Manufactured fuels,Total,Ktoe ,0.08580499
E09000021,Kingston upon Thames,2012,Manufactured fuels,Total,Ktoe ,0.153342489
E09000022,Lambeth,2012,Manufactured fuels,Total,Ktoe ,0.122603198
E09000023,Lewisham,2012,Manufactured fuels,Total,Ktoe ,0.168919851
E09000024,Merton,2012,Manufactured fuels,Total,Ktoe ,0.098202666
E09000025,Newham,2012,Manufactured fuels,Total,Ktoe ,0.356330436
E09000026,Redbridge,2012,Manufactured fuels,Total,Ktoe ,0.163377959
E09000027,Richmond upon Thames,2012,Manufactured fuels,Total,Ktoe ,0.180342067
E09000028,Southwark,2012,Manufactured fuels,Total,Ktoe ,0.178258764
E09000029,Sutton,2012,Manufactured fuels,Total,Ktoe ,0.490306081
E09000030,Tower Hamlets,2012,Manufactured fuels,Total,Ktoe ,0.145123771
E09000031,Waltham Forest,2012,Manufactured fuels,Total,Ktoe ,0.18383521
E09000032,Wandsworth,2012,Manufactured fuels,Total,Ktoe ,0.092242478
E09000033,Westminster,2012,Manufactured fuels,Total,Ktoe ,0.262818401
E09000002,Barking and Dagenham,2013,Manufactured fuels,Total,Ktoe ,1.504927365
E09000003,Barnet,2013,Manufactured fuels,Total,Ktoe ,0.20249968
E09000004,Bexley,2013,Manufactured fuels,Total,Ktoe ,0.172031749
E09000005,Brent,2013,Manufactured fuels,Total,Ktoe ,0.110763086
E09000006,Bromley,2013,Manufactured fuels,Total,Ktoe ,0.339055894
E09000007,Camden,2013,Manufactured fuels,Total,Ktoe ,0.099782207
E09000001,City of London,2013,Manufactured fuels,Total,Ktoe ,0
E09000008,Croydon,2013,Manufactured fuels,Total,Ktoe ,0.369670905
E09000009,Ealing,2013,Manufactured fuels,Total,Ktoe ,0.309268042
E09000010,Enfield,2013,Manufactured fuels,Total,Ktoe ,0.320863512
E09000011,Greenwich,2013,Manufactured fuels,Total,Ktoe ,0.204808474
E09000012,Hackney,2013,Manufactured fuels,Total,Ktoe ,0.131485416
E09000013,Hammersmith and Fulham,2013,Manufactured fuels,Total,Ktoe ,0.045751952
E09000014,Haringey,2013,Manufactured fuels,Total,Ktoe ,0.573706377
E09000015,Harrow,2013,Manufactured fuels,Total,Ktoe ,0.165037105
E09000016,Havering,2013,Manufactured fuels,Total,Ktoe ,0.567810641
E09000017,Hillingdon,2013,Manufactured fuels,Total,Ktoe ,0.293996279
E09000018,Hounslow,2013,Manufactured fuels,Total,Ktoe ,0.234211593
E09000019,Islington,2013,Manufactured fuels,Total,Ktoe ,0.082884673
E09000020,Kensington and Chelsea,2013,Manufactured fuels,Total,Ktoe ,0.088314427
E09000021,Kingston upon Thames,2013,Manufactured fuels,Total,Ktoe ,0.166874082
E09000022,Lambeth,2013,Manufactured fuels,Total,Ktoe ,0.137726136
E09000023,Lewisham,2013,Manufactured fuels,Total,Ktoe ,0.189755885
E09000024,Merton,2013,Manufactured fuels,Total,Ktoe ,0.110481668
E09000025,Newham,2013,Manufactured fuels,Total,Ktoe ,0.415208644
E09000026,Redbridge,2013,Manufactured fuels,Total,Ktoe ,0.180838911
E09000027,Richmond upon Thames,2013,Manufactured fuels,Total,Ktoe ,0.202587015
E09000028,Southwark,2013,Manufactured fuels,Total,Ktoe ,0.223680257
E09000029,Sutton,2013,Manufactured fuels,Total,Ktoe ,0.640531437
E09000030,Tower Hamlets,2013,Manufactured fuels,Total,Ktoe ,0.136742078
E09000031,Waltham Forest,2013,Manufactured fuels,Total,Ktoe ,0.206511032
E09000032,Wandsworth,2013,Manufactured fuels,Total,Ktoe ,0.103620462
E09000033,Westminster,2013,Manufactured fuels,Total,Ktoe ,0.341937891
E09000002,Barking and Dagenham,2014,Manufactured fuels,Total,Ktoe ,1.232789462
E09000003,Barnet,2014,Manufactured fuels,Total,Ktoe ,0.182243161
E09000004,Bexley,2014,Manufactured fuels,Total,Ktoe ,0.156239694
E09000005,Brent,2014,Manufactured fuels,Total,Ktoe ,0.100556701
E09000006,Bromley,2014,Manufactured fuels,Total,Ktoe ,0.308869565
E09000007,Camden,2014,Manufactured fuels,Total,Ktoe ,0.090587668
E09000001,City of London,2014,Manufactured fuels,Total,Ktoe ,0
E09000008,Croydon,2014,Manufactured fuels,Total,Ktoe ,0.333916598
E09000009,Ealing,2014,Manufactured fuels,Total,Ktoe ,0.280679966
E09000010,Enfield,2014,Manufactured fuels,Total,Ktoe ,0.284774096
E09000011,Greenwich,2014,Manufactured fuels,Total,Ktoe ,0.183537799
E09000012,Hackney,2014,Manufactured fuels,Total,Ktoe ,0.119414547
E09000013,Hammersmith and Fulham,2014,Manufactured fuels,Total,Ktoe ,0.041536089
E09000014,Haringey,2014,Manufactured fuels,Total,Ktoe ,0.469738658
E09000015,Harrow,2014,Manufactured fuels,Total,Ktoe ,0.144645518
E09000016,Havering,2014,Manufactured fuels,Total,Ktoe ,0.513848577
E09000017,Hillingdon,2014,Manufactured fuels,Total,Ktoe ,0.266390155
E09000018,Hounslow,2014,Manufactured fuels,Total,Ktoe ,0.212714907
E09000019,Islington,2014,Manufactured fuels,Total,Ktoe ,0.075272174
E09000020,Kensington and Chelsea,2014,Manufactured fuels,Total,Ktoe ,0.080191598
E09000021,Kingston upon Thames,2014,Manufactured fuels,Total,Ktoe ,0.151507288
E09000022,Lambeth,2014,Manufactured fuels,Total,Ktoe ,0.125035212
E09000023,Lewisham,2014,Manufactured fuels,Total,Ktoe ,0.172270623
E09000024,Merton,2014,Manufactured fuels,Total,Ktoe ,0.10016598
E09000025,Newham,2014,Manufactured fuels,Total,Ktoe ,0.364777646
E09000026,Redbridge,2014,Manufactured fuels,Total,Ktoe ,0.164180313
E09000027,Richmond upon Thames,2014,Manufactured fuels,Total,Ktoe ,0.183919415
E09000028,Southwark,2014,Manufactured fuels,Total,Ktoe ,0.191754998
E09000029,Sutton,2014,Manufactured fuels,Total,Ktoe ,0.538390882
E09000030,Tower Hamlets,2014,Manufactured fuels,Total,Ktoe ,0.122599861
E09000031,Waltham Forest,2014,Manufactured fuels,Total,Ktoe ,0.18748185
E09000032,Wandsworth,2014,Manufactured fuels,Total,Ktoe ,0.094072242
E09000033,Westminster,2014,Manufactured fuels,Total,Ktoe ,0.28793689
E09000002,Barking and Dagenham,2015,Manufactured fuels,Total,Ktoe ,0.885880091
E09000003,Barnet,2015,Manufactured fuels,Total,Ktoe ,0.298800546
E09000004,Bexley,2015,Manufactured fuels,Total,Ktoe ,0.36008489
E09000005,Brent,2015,Manufactured fuels,Total,Ktoe ,0.211190789
E09000006,Bromley,2015,Manufactured fuels,Total,Ktoe ,0.380786219
E09000007,Camden,2015,Manufactured fuels,Total,Ktoe ,0.069976388
E09000001,City of London,2015,Manufactured fuels,Total,Ktoe ,0.000277675
E09000008,Croydon,2015,Manufactured fuels,Total,Ktoe ,0.492401419
E09000009,Ealing,2015,Manufactured fuels,Total,Ktoe ,0.327486742
E09000010,Enfield,2015,Manufactured fuels,Total,Ktoe ,0.423637063
E09000011,Greenwich,2015,Manufactured fuels,Total,Ktoe ,0.30549786
E09000012,Hackney,2015,Manufactured fuels,Total,Ktoe ,0.114224071
E09000013,Hammersmith and Fulham,2015,Manufactured fuels,Total,Ktoe ,0.113573619
E09000014,Haringey,2015,Manufactured fuels,Total,Ktoe ,0.452112079
E09000015,Harrow,2015,Manufactured fuels,Total,Ktoe ,0.242924902
E09000016,Havering,2015,Manufactured fuels,Total,Ktoe ,0.366616374
E09000017,Hillingdon,2015,Manufactured fuels,Total,Ktoe ,0.305654614
E09000018,Hounslow,2015,Manufactured fuels,Total,Ktoe ,0.255411563
E09000019,Islington,2015,Manufactured fuels,Total,Ktoe ,0.082841235
E09000020,Kensington and Chelsea,2015,Manufactured fuels,Total,Ktoe ,0.067087887
E09000021,Kingston upon Thames,2015,Manufactured fuels,Total,Ktoe ,0.176217527
E09000022,Lambeth,2015,Manufactured fuels,Total,Ktoe ,0.203599526
E09000023,Lewisham,2015,Manufactured fuels,Total,Ktoe ,0.31849419
E09000024,Merton,2015,Manufactured fuels,Total,Ktoe ,0.295621951
E09000025,Newham,2015,Manufactured fuels,Total,Ktoe ,0.373613323
E09000026,Redbridge,2015,Manufactured fuels,Total,Ktoe ,0.318229344
